N,steps,residual
100,3949,0.000285077
100,3950,0.000284952
100,3951,0.000284791
100,3952,0.000284666
100,3953,0.000284506
100,3954,0.00028438
100,3955,0.000284222
100,3956,0.000284094
100,3957,0.000283937
100,3958,0.000283808
100,3959,0.000283653
100,3960,0.000283523
100,3961,0.000283369
100,3962,0.000283238
100,3963,0.000283086
100,3964,0.000282953
100,3965,0.000282803
100,3966,0.000282669
100,3967,0.000282519
100,3968,0.000282385
100,3969,0.000282237
100,3970,0.000282101
100,3971,0.000281954
100,3972,0.000281817
100,3973,0.000281672
100,3974,0.000281534
100,3975,0.00028139
100,3976,0.00028125
100,3977,0.000281108
100,3978,0.000280968
100,3979,0.000280827
100,3980,0.000280685
100,3981,0.000280545
100,3982,0.000280403
100,3983,0.000280264
100,3984,0.000280121
100,3985,0.000279984
100,3986,0.000279839
100,3987,0.000279703
100,3988,0.000279557
100,3989,0.000279423
100,3990,0.000279276
100,3991,0.000279143
100,3992,0.000278995
100,3993,0.000278864
100,3994,0.000278714
100,3995,0.000278584
100,3996,0.000278434
100,3997,0.000278305
100,3998,0.000278153
100,3999,0.000278026
100,4000,0.000277874
100,4001,0.000277748
100,4002,0.000277594
100,4003,0.000277469
100,4004,0.000277314
100,4005,0.000277191
100,4006,0.000277035
100,4007,0.000276913
100,4008,0.000276758
100,4009,0.000276636
100,4010,0.000276481
100,4011,0.000276358
100,4012,0.000276204
100,4013,0.000276081
100,4014,0.000275928
100,4015,0.000275805
100,4016,0.000275652
100,4017,0.000275528
100,4018,0.000275376
100,4019,0.000275252
100,4020,0.000275101
100,4021,0.000274976
100,4022,0.000274826
100,4023,0.0002747
100,4024,0.000274551
100,4025,0.000274425
100,4026,0.000274276
100,4027,0.000274149
100,4028,0.000274001
100,4029,0.000273875
100,4030,0.000273727
100,4031,0.0002736
100,4032,0.000273453
100,4033,0.000273325
100,4034,0.00027318
100,4035,0.000273051
100,4036,0.000272906
100,4037,0.000272777
100,4038,0.000272633
100,4039,0.000272504
100,4040,0.00027236
100,4041,0.00027223
100,4042,0.000272088
100,4043,0.000271957
100,4044,0.000271815
100,4045,0.000271684
100,4046,0.000271543
100,4047,0.000271412
100,4048,0.000271271
100,4049,0.000271139
100,4050,0.000270999
100,4051,0.000270867
100,4052,0.000270728
100,4053,0.000270595
100,4054,0.000270457
100,4055,0.000270324
100,4056,0.000270186
100,4057,0.000270052
100,4058,0.000269915
100,4059,0.000269781
100,4060,0.000269645
100,4061,0.00026951
100,4062,0.000269375
100,4063,0.00026924
100,4064,0.000269105
100,4065,0.000268969
100,4066,0.000268836
100,4067,0.000268699
100,4068,0.000268566
100,4069,0.000268429
100,4070,0.000268297
100,4071,0.00026816
100,4072,0.000268028
100,4073,0.000267891
100,4074,0.00026776
100,4075,0.000267622
100,4076,0.000267491
100,4077,0.000267353
100,4078,0.000267223
100,4079,0.000267084
100,4080,0.000266955
100,4081,0.000266816
100,4082,0.000266688
100,4083,0.000266548
100,4084,0.000266421
100,4085,0.00026628
100,4086,0.000266153
100,4087,0.000266013
100,4088,0.000265887
100,4089,0.000265745
100,4090,0.00026562
100,4091,0.000265478
100,4092,0.000265354
100,4093,0.000265212
100,4094,0.000265088
100,4095,0.000264945
100,4096,0.000264822
100,4097,0.000264679
100,4098,0.000264556
100,4099,0.000264413
100,4100,0.000264291
100,4101,0.000264147
100,4102,0.000264026
100,4103,0.000263882
100,4104,0.000263761
100,4105,0.000263616
100,4106,0.000263497
100,4107,0.000263351
100,4108,0.000263232
100,4109,0.000263087
100,4110,0.000262968
100,4111,0.000262822
100,4112,0.000262704
100,4113,0.000262558
100,4114,0.000262441
100,4115,0.000262294
100,4116,0.000262178
100,4117,0.00026203
100,4118,0.000261915
100,4119,0.000261767
100,4120,0.000261652
100,4121,0.000261504
100,4122,0.000261389
100,4123,0.000261241
100,4124,0.000261127
100,4125,0.000260978
100,4126,0.000260865
100,4127,0.000260715
100,4128,0.000260603
100,4129,0.000260453
100,4130,0.000260341
100,4131,0.000260191
100,4132,0.00026008
100,4133,0.000259929
100,4134,0.000259819
100,4135,0.000259668
100,4136,0.000259558
100,4137,0.000259407
100,4138,0.000259298
100,4139,0.000259146
100,4140,0.000259037
100,4141,0.000258885
100,4142,0.000258777
100,4143,0.000258625
100,4144,0.000258517
100,4145,0.000258364
100,4146,0.000258258
100,4147,0.000258104
100,4148,0.000257999
100,4149,0.000257845
100,4150,0.000257739
100,4151,0.000257585
100,4152,0.000257481
100,4153,0.000257326
100,4154,0.000257222
100,4155,0.000257067
100,4156,0.000256964
100,4157,0.000256808
100,4158,0.000256706
100,4159,0.00025655
100,4160,0.000256448
100,4161,0.000256292
100,4162,0.00025619
100,4163,0.000256034
100,4164,0.000255933
100,4165,0.000255776
100,4166,0.000255676
100,4167,0.000255518
100,4168,0.000255419
100,4169,0.000255261
100,4170,0.000255162
100,4171,0.000255004
100,4172,0.000254906
100,4173,0.000254747
100,4174,0.00025465
100,4175,0.000254491
100,4176,0.000254394
100,4177,0.000254235
100,4178,0.000254138
100,4179,0.000253978
100,4180,0.000253883
100,4181,0.000253723
100,4182,0.000253628
100,4183,0.000253467
100,4184,0.000253373
100,4185,0.000253212
100,4186,0.000253118
100,4187,0.000252957
100,4188,0.000252864
100,4189,0.000252702
100,4190,0.000252609
100,4191,0.000252448
100,4192,0.000252356
100,4193,0.000252193
100,4194,0.000252102
100,4195,0.000251939
100,4196,0.000251848
100,4197,0.000251685
100,4198,0.000251595
100,4199,0.000251433
100,4200,0.000251342
100,4201,0.00025118
100,4202,0.000251089
100,4203,0.000250929
100,4204,0.000250837
100,4205,0.000250677
100,4206,0.000250585
100,4207,0.000250426
100,4208,0.000250333
100,4209,0.000250175
100,4210,0.000250081
100,4211,0.000249924
100,4212,0.000249829
100,4213,0.000249673
100,4214,0.000249578
100,4215,0.000249423
100,4216,0.000249327
100,4217,0.000249173
100,4218,0.000249076
100,4219,0.000248923
100,4220,0.000248826
100,4221,0.000248674
100,4222,0.000248576
100,4223,0.000248424
100,4224,0.000248325
100,4225,0.000248175
100,4226,0.000248076
100,4227,0.000247926
100,4228,0.000247826
100,4229,0.000247677
100,4230,0.000247577
100,4231,0.000247429
100,4232,0.000247328
100,4233,0.000247181
100,4234,0.000247079
100,4235,0.000246933
100,4236,0.00024683
100,4237,0.000246685
100,4238,0.000246582
100,4239,0.000246438
100,4240,0.000246334
100,4241,0.00024619
100,4242,0.000246086
100,4243,0.000245943
100,4244,0.000245838
100,4245,0.000245697
100,4246,0.000245591
100,4247,0.00024545
100,4248,0.000245343
100,4249,0.000245204
100,4250,0.000245096
100,4251,0.000244958
100,4252,0.00024485
100,4253,0.000244712
100,4254,0.000244603
100,4255,0.000244466
100,4256,0.000244357
100,4257,0.000244221
100,4258,0.000244111
100,4259,0.000243976
100,4260,0.000243865
100,4261,0.000243731
100,4262,0.00024362
100,4263,0.000243486
100,4264,0.000243374
100,4265,0.000243242
100,4266,0.000243129
100,4267,0.000242998
100,4268,0.000242884
100,4269,0.000242754
100,4270,0.00024264
100,4271,0.00024251
100,4272,0.000242396
100,4273,0.000242266
100,4274,0.000242151
100,4275,0.000242023
100,4276,0.000241908
100,4277,0.00024178
100,4278,0.000241664
100,4279,0.000241537
100,4280,0.00024142
100,4281,0.000241295
100,4282,0.000241177
100,4283,0.000241052
100,4284,0.000240934
100,4285,0.00024081
100,4286,0.000240692
100,4287,0.000240569
100,4288,0.000240449
100,4289,0.000240327
100,4290,0.000240207
100,4291,0.000240086
100,4292,0.000239965
100,4293,0.000239844
100,4294,0.000239723
100,4295,0.000239603
100,4296,0.000239482
100,4297,0.000239363
100,4298,0.00023924
100,4299,0.000239122
100,4300,0.000238999
100,4301,0.000238882
100,4302,0.000238758
100,4303,0.000238642
100,4304,0.000238518
100,4305,0.000238402
100,4306,0.000238278
100,4307,0.000238163
100,4308,0.000238037
100,4309,0.000237923
100,4310,0.000237798
100,4311,0.000237684
100,4312,0.000237558
100,4313,0.000237446
100,4314,0.000237318
100,4315,0.000237207
100,4316,0.000237079
100,4317,0.000236968
100,4318,0.00023684
100,4319,0.00023673
100,4320,0.000236602
100,4321,0.000236492
100,4322,0.000236363
100,4323,0.000236255
100,4324,0.000236125
100,4325,0.000236017
100,4326,0.000235887
100,4327,0.00023578
100,4328,0.000235649
100,4329,0.000235543
100,4330,0.000235411
100,4331,0.000235306
100,4332,0.000235174
100,4333,0.00023507
100,4334,0.000234937
100,4335,0.000234833
100,4336,0.0002347
100,4337,0.000234597
100,4338,0.000234463
100,4339,0.000234361
100,4340,0.000234227
100,4341,0.000234126
100,4342,0.000233991
100,4343,0.00023389
100,4344,0.000233755
100,4345,0.000233655
100,4346,0.000233519
100,4347,0.00023342
100,4348,0.000233283
100,4349,0.000233185
100,4350,0.000233048
100,4351,0.000232951
100,4352,0.000232813
100,4353,0.000232717
100,4354,0.000232578
100,4355,0.000232483
100,4356,0.000232344
100,4357,0.000232249
100,4358,0.000232109
100,4359,0.000232015
100,4360,0.000231875
100,4361,0.000231782
100,4362,0.000231641
100,4363,0.000231549
100,4364,0.000231408
100,4365,0.000231316
100,4366,0.000231174
100,4367,0.000231083
100,4368,0.000230941
100,4369,0.000230851
100,4370,0.000230708
100,4371,0.000230618
100,4372,0.000230475
100,4373,0.000230386
100,4374,0.000230243
100,4375,0.000230155
100,4376,0.00023001
100,4377,0.000229923
100,4378,0.000229778
100,4379,0.000229692
100,4380,0.000229546
100,4381,0.000229461
100,4382,0.000229315
100,4383,0.00022923
100,4384,0.000229083
100,4385,0.000228999
100,4386,0.000228852
100,4387,0.000228769
100,4388,0.000228621
100,4389,0.000228538
100,4390,0.00022839
100,4391,0.000228308
100,4392,0.00022816
100,4393,0.000228079
100,4394,0.00022793
100,4395,0.000227849
100,4396,0.0002277
100,4397,0.00022762
100,4398,0.00022747
100,4399,0.000227391
100,4400,0.00022724
100,4401,0.000227162
100,4402,0.000227011
100,4403,0.000226933
100,4404,0.000226782
100,4405,0.000226705
100,4406,0.000226553
100,4407,0.000226476
100,4408,0.000226324
100,4409,0.000226248
100,4410,0.000226095
100,4411,0.000226021
100,4412,0.000225867
100,4413,0.000225793
100,4414,0.00022564
100,4415,0.000225566
100,4416,0.000225414
100,4417,0.000225339
100,4418,0.000225188
100,4419,0.000225112
100,4420,0.000224962
100,4421,0.000224885
100,4422,0.000224736
100,4423,0.000224659
100,4424,0.000224511
100,4425,0.000224432
100,4426,0.000224285
100,4427,0.000224206
100,4428,0.00022406
100,4429,0.000223981
100,4430,0.000223835
100,4431,0.000223755
100,4432,0.000223611
100,4433,0.00022353
100,4434,0.000223386
100,4435,0.000223304
100,4436,0.000223162
100,4437,0.00022308
100,4438,0.000222938
100,4439,0.000222855
100,4440,0.000222714
100,4441,0.00022263
100,4442,0.00022249
100,4443,0.000222406
100,4444,0.000222267
100,4445,0.000222182
100,4446,0.000222044
100,4447,0.000221958
100,4448,0.000221821
100,4449,0.000221735
100,4450,0.000221598
100,4451,0.000221511
100,4452,0.000221376
100,4453,0.000221288
100,4454,0.000221153
100,4455,0.000221065
100,4456,0.000220931
100,4457,0.000220842
100,4458,0.000220709
100,4459,0.00022062
100,4460,0.000220488
100,4461,0.000220398
100,4462,0.000220266
100,4463,0.000220176
100,4464,0.000220045
100,4465,0.000219954
100,4466,0.000219824
100,4467,0.000219732
100,4468,0.000219603
100,4469,0.000219511
100,4470,0.000219383
100,4471,0.000219289
100,4472,0.000219162
100,4473,0.000219068
100,4474,0.000218942
100,4475,0.000218848
100,4476,0.000218722
100,4477,0.000218627
100,4478,0.000218503
100,4479,0.000218407
100,4480,0.000218283
100,4481,0.000218187
100,4482,0.000218064
100,4483,0.000217967
100,4484,0.000217845
100,4485,0.000217747
100,4486,0.000217626
100,4487,0.000217528
100,4488,0.000217407
100,4489,0.000217308
100,4490,0.000217189
100,4491,0.000217089
100,4492,0.00021697
100,4493,0.00021687
100,4494,0.000216752
100,4495,0.000216652
100,4496,0.000216535
100,4497,0.000216433
100,4498,0.000216317
100,4499,0.000216215
100,4500,0.0002161
100,4501,0.000215997
100,4502,0.000215882
100,4503,0.000215779
100,4504,0.000215666
100,4505,0.000215562
100,4506,0.000215449
100,4507,0.000215345
100,4508,0.000215232
100,4509,0.000215127
100,4510,0.000215016
100,4511,0.00021491
100,4512,0.0002148
100,4513,0.000214694
100,4514,0.000214584
100,4515,0.000214477
100,4516,0.000214368
100,4517,0.000214261
100,4518,0.000214153
100,4519,0.000214045
100,4520,0.000213937
100,4521,0.000213829
100,4522,0.000213722
100,4523,0.000213613
100,4524,0.000213507
100,4525,0.000213398
100,4526,0.000213293
100,4527,0.000213183
100,4528,0.000213078
100,4529,0.000212968
100,4530,0.000212864
100,4531,0.000212753
100,4532,0.00021265
100,4533,0.000212538
100,4534,0.000212436
100,4535,0.000212324
100,4536,0.000212223
100,4537,0.00021211
100,4538,0.000212009
100,4539,0.000211896
100,4540,0.000211796
100,4541,0.000211682
100,4542,0.000211583
100,4543,0.000211469
100,4544,0.00021137
100,4545,0.000211255
100,4546,0.000211158
100,4547,0.000211042
100,4548,0.000210945
100,4549,0.000210829
100,4550,0.000210733
100,4551,0.000210616
100,4552,0.000210521
100,4553,0.000210404
100,4554,0.00021031
100,4555,0.000210192
100,4556,0.000210098
100,4557,0.00020998
100,4558,0.000209887
100,4559,0.000209768
100,4560,0.000209676
100,4561,0.000209556
100,4562,0.000209465
100,4563,0.000209345
100,4564,0.000209254
100,4565,0.000209133
100,4566,0.000209043
100,4567,0.000208922
100,4568,0.000208833
100,4569,0.000208712
100,4570,0.000208623
100,4571,0.000208501
100,4572,0.000208413
100,4573,0.000208291
100,4574,0.000208203
100,4575,0.00020808
100,4576,0.000207994
100,4577,0.00020787
100,4578,0.000207785
100,4579,0.000207661
100,4580,0.000207576
100,4581,0.000207451
100,4582,0.000207367
100,4583,0.000207242
100,4584,0.000207158
100,4585,0.000207032
100,4586,0.00020695
100,4587,0.000206823
100,4588,0.000206741
100,4589,0.000206615
100,4590,0.000206533
100,4591,0.000206406
100,4592,0.000206325
100,4593,0.000206198
100,4594,0.000206118
100,4595,0.00020599
100,4596,0.00020591
100,4597,0.000205782
100,4598,0.000205703
100,4599,0.000205574
100,4600,0.000205496
100,4601,0.000205366
100,4602,0.000205289
100,4603,0.000205159
100,4604,0.000205083
100,4605,0.000204952
100,4606,0.000204876
100,4607,0.000204745
100,4608,0.00020467
100,4609,0.000204538
100,4610,0.000204464
100,4611,0.000204332
100,4612,0.000204258
100,4613,0.000204126
100,4614,0.000204053
100,4615,0.000203919
100,4616,0.000203847
100,4617,0.000203714
100,4618,0.000203642
100,4619,0.000203508
100,4620,0.000203437
100,4621,0.000203302
100,4622,0.000203232
100,4623,0.000203097
100,4624,0.000203028
100,4625,0.000202892
100,4626,0.000202823
100,4627,0.000202687
100,4628,0.000202619
100,4629,0.000202482
100,4630,0.000202415
100,4631,0.000202278
100,4632,0.000202211
100,4633,0.000202074
100,4634,0.000202007
100,4635,0.00020187
100,4636,0.000201804
100,4637,0.000201666
100,4638,0.000201601
100,4639,0.000201462
100,4640,0.000201398
100,4641,0.000201259
100,4642,0.000201195
100,4643,0.000201055
100,4644,0.000200992
100,4645,0.000200852
100,4646,0.00020079
100,4647,0.000200649
100,4648,0.000200588
100,4649,0.000200447
100,4650,0.000200386
100,4651,0.000200244
100,4652,0.000200184
100,4653,0.000200042
100,4654,0.000199982
100,4655,0.00019984
100,4656,0.000199781
100,4657,0.000199638
100,4658,0.00019958
100,4659,0.000199436
100,4660,0.000199379
100,4661,0.000199235
100,4662,0.000199178
100,4663,0.000199034
100,4664,0.000198977
100,4665,0.000198833
100,4666,0.000198777
100,4667,0.000198632
100,4668,0.000198577
100,4669,0.000198431
100,4670,0.000198377
100,4671,0.00019823
100,4672,0.000198177
100,4673,0.00019803
100,4674,0.000197977
100,4675,0.00019783
100,4676,0.000197778
100,4677,0.00019763
100,4678,0.000197578
100,4679,0.000197431
100,4680,0.000197379
100,4681,0.000197231
100,4682,0.00019718
100,4683,0.000197032
100,4684,0.000196982
100,4685,0.000196833
100,4686,0.000196783
100,4687,0.000196634
100,4688,0.000196585
100,4689,0.000196435
100,4690,0.000196387
100,4691,0.000196237
100,4692,0.000196189
100,4693,0.000196038
100,4694,0.000195991
100,4695,0.00019584
100,4696,0.000195794
100,4697,0.000195642
100,4698,0.000195597
100,4699,0.000195445
100,4700,0.000195399
100,4701,0.000195247
100,4702,0.000195203
100,4703,0.00019505
100,4704,0.000195006
100,4705,0.000194853
100,4706,0.000194809
100,4707,0.000194656
100,4708,0.000194613
100,4709,0.000194459
100,4710,0.000194417
100,4711,0.000194262
100,4712,0.000194221
100,4713,0.000194066
100,4714,0.000194025
100,4715,0.00019387
100,4716,0.00019383
100,4717,0.000193674
100,4718,0.000193634
100,4719,0.000193478
100,4720,0.000193439
100,4721,0.000193283
100,4722,0.000193244
100,4723,0.000193087
100,4724,0.000193049
100,4725,0.000192892
100,4726,0.000192855
100,4727,0.000192697
100,4728,0.00019266
100,4729,0.000192502
100,4730,0.000192466
100,4731,0.000192308
100,4732,0.000192272
100,4733,0.000192113
100,4734,0.000192078
100,4735,0.000191919
100,4736,0.000191885
100,4737,0.000191725
100,4738,0.000191691
100,4739,0.000191531
100,4740,0.000191498
100,4741,0.000191338
100,4742,0.000191305
100,4743,0.000191144
100,4744,0.000191112
100,4745,0.000190951
100,4746,0.000190919
100,4747,0.000190758
100,4748,0.000190727
100,4749,0.000190565
100,4750,0.000190534
100,4751,0.000190372
100,4752,0.000190342
100,4753,0.00019018
100,4754,0.00019015
100,4755,0.000189988
100,4756,0.000189959
100,4757,0.000189796
100,4758,0.000189767
100,4759,0.000189605
100,4760,0.000189576
100,4761,0.000189414
100,4762,0.000189385
100,4763,0.000189223
100,4764,0.000189194
100,4765,0.000189033
100,4766,0.000189003
100,4767,0.000188842
100,4768,0.000188812
100,4769,0.000188652
100,4770,0.000188622
100,4771,0.000188462
100,4772,0.000188432
100,4773,0.000188272
100,4774,0.000188242
100,4775,0.000188083
100,4776,0.000188052
100,4777,0.000187893
100,4778,0.000187862
100,4779,0.000187704
100,4780,0.000187673
100,4781,0.000187515
100,4782,0.000187483
100,4783,0.000187326
100,4784,0.000187294
100,4785,0.000187137
100,4786,0.000187105
100,4787,0.000186949
100,4788,0.000186917
100,4789,0.000186761
100,4790,0.000186728
100,4791,0.000186573
100,4792,0.00018654
100,4793,0.000186385
100,4794,0.000186352
100,4795,0.000186197
100,4796,0.000186164
100,4797,0.000186009
100,4798,0.000185976
100,4799,0.000185822
100,4800,0.000185788
100,4801,0.000185635
100,4802,0.000185601
100,4803,0.000185448
100,4804,0.000185414
100,4805,0.000185261
100,4806,0.000185227
100,4807,0.000185074
100,4808,0.00018504
100,4809,0.000184888
100,4810,0.000184853
100,4811,0.000184701
100,4812,0.000184666
100,4813,0.000184515
100,4814,0.00018448
100,4815,0.000184329
100,4816,0.000184294
100,4817,0.000184144
100,4818,0.000184108
100,4819,0.000183958
100,4820,0.000183922
100,4821,0.000183773
100,4822,0.000183737
100,4823,0.000183588
100,4824,0.000183551
100,4825,0.000183403
100,4826,0.000183366
100,4827,0.000183218
100,4828,0.000183181
100,4829,0.000183033
100,4830,0.000182996
